,Economics,House,Society,Fashion,Education,Technology,Politics,PE,Game,Entertainment
评价,0.0001632258731460557,2.718702299132388e-05,2.46251749879859e-05,1.166019356935255e-05,9.808402662392819e-05,7.5944079842542605e-06,0.00011665166623654977,9.760596896882933e-05,2.0183002523124487e-05,7.850579491408664e-05
套利,0.00014169898262969183,4.448785580398453e-06,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,4.953361623632686e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
年报,0.00014430113423057097,1.1369118705462713e-05,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.229012730634709e-06,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
上证指数,0.00015636565528919248,1.9772380357326457e-06,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
报告,0.000206516213415227,8.773993783563616e-05,6.143856789931835e-05,2.306690466980613e-05,7.9202851498822e-05,3.544057059318655e-06,0.0003308845564586635,1.731314102531934e-05,1.89371381698452e-05,8.077766679262933e-06
走势,0.00020060223250413801,6.0800069598778855e-05,1.2436957064639343e-06,5.06964937797937e-07,5.14941139775623e-06,2.5314693280847536e-06,8.916050922538835e-06,7.527452619704061e-06,7.475186119675737e-07,8.3301968879899e-06
天相,8.918283213922173e-05,4.943095089331614e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,7.475186119675737e-07,2.5243020872696667e-07
投资人,0.00014288177881190963,6.92033312506426e-06,3.97982626068459e-06,7.604474066969054e-07,1.2505713394550844e-05,2.531469328084754e-07,3.715021217724515e-06,7.276537532380592e-06,1.993382965246863e-06,1.74176844021607e-05
动力,0.00018404308595308888,2.5704094464524395e-05,4.228565401977377e-06,1.0899746162655645e-05,1.7900334858866894e-05,1.0125877312339015e-06,4.433258653151254e-05,2.2080527684465245e-05,1.7192928075254194e-05,1.2116650018894402e-05
信息,0.00019847319937614597,0.0012822388661726208,0.00019451400849095933,2.5855211827694785e-05,0.002789264507117958,0.00011973849921840885,0.00034054361162474717,2.4087848383052993e-05,0.00018089950409615283,3.281592713450567e-05
阶段,0.00019563448853882328,8.32911522552377e-05,2.8853740389963277e-05,3.345968589466384e-05,0.00026776939268332396,5.822379454594934e-06,0.00011590866199300486,7.828550724492223e-05,8.147952870446553e-05,6.28551219730147e-05
研究员,0.00015139791132387774,1.4334975759061682e-05,3.482347978099016e-06,6.5905441913731804e-06,6.6206717971151525e-06,2.531469328084754e-07,1.1640399815536813e-05,2.509150873234687e-07,1.993382965246863e-06,1.7670114610887669e-06
价格,0.00021881729371029207,0.0007118056928637525,8.307887319179081e-05,5.323131846878338e-05,3.23677287858963e-05,0.0006878002164406276,0.0002461820726945445,1.555673541405506e-05,4.4352770976742705e-05,1.5145812523618002e-05
宏观经济,0.00015849468841718452,2.9411415781523106e-05,2.487391412927869e-07,2.534824688989685e-07,1.4712603993589228e-06,2.531469328084754e-07,2.8729497417069582e-05,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
标的,0.00013081725775328812,3.954476071465291e-06,3.97982626068459e-06,7.604474066969054e-07,1.9616805324785638e-06,2.531469328084754e-07,3.715021217724515e-06,7.52745261970406e-07,2.4917287065585786e-07,2.5243020872696667e-07
交易日,0.00016251619543672502,2.4715475446658073e-06,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,4.953361623632686e-07,1.0036603492938748e-06,2.4917287065585786e-07,2.5243020872696667e-07
方向,0.00017860222351488703,4.943095089331615e-05,9.004356914798885e-05,5.500569575107616e-05,0.00014295746880437535,6.0755263874034084e-05,0.00010798328339519257,3.3873536788668276e-05,5.108043848445086e-05,2.9281904212328137e-05
收盘,0.00015707533299852316,3.46016656253213e-06,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,5.018301746469374e-07,2.4917287065585786e-07,5.048604174539333e-07
上证综指,0.0001331828501177237,7.414642633997421e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
程度,0.0001833334082437582,9.564888997856674e-05,4.1290697454602616e-05,9.505592583711318e-05,0.00010568553868728262,3.442798286195265e-05,7.033773505558415e-05,7.803459215759876e-05,5.257547570838601e-05,6.563185426901133e-05
方式,0.00019705384395748464,0.00020118397013579672,0.00015869557214479802,0.0002532289864300695,0.00034795308444838526,0.00011594129522628171,0.00036184306660636776,0.00016384755202222506,0.0003005024820109646,0.00014691438147909462
证券时报,0.00012750542844307828,1.9772380357326457e-06,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
压力,0.00018309684900731464,8.625700930883667e-05,9.65107868216013e-05,0.0001858026497029439,9.391545549241124e-05,5.316085588977982e-06,5.300096937286974e-05,0.00011793009104203028,3.31399917972291e-05,9.895264182097095e-05
基准,0.00012182800676843287,1.4582130513528262e-05,2.487391412927869e-07,1.2674123444948424e-06,1.2260503327991024e-06,1.2657346640423768e-06,2.9720169741796117e-06,5.018301746469374e-07,2.491728706558579e-06,5.048604174539333e-07
股票投资,0.00010219359014361747,7.414642633997421e-07,4.974782825855738e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,1.9813446494530746e-06,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
保本,9.959143854273833e-05,1.2357737723329037e-06,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,7.430042435449029e-07,1.0036603492938748e-06,2.4917287065585786e-07,1.7670114610887669e-06
小幅,0.0001367312386643771,2.1749618393059102e-05,2.487391412927869e-07,5.06964937797937e-07,2.9425207987178456e-06,9.113289581105113e-06,3.2196850553612464e-06,5.018301746469374e-07,9.966914826234314e-07,1.2621510436348335e-06
博时基金,0.00010597853792671442,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
人员,0.00015541941834341824,9.268303292496777e-05,0.00037261123365659474,5.1456941186490604e-05,0.00019199948211633943,1.088531811076444e-05,0.00047007401808274197,4.491380063090089e-05,3.8123449210346256e-05,4.1903414648676473e-05
股价,0.0001504516743781035,1.359351149566194e-05,4.974782825855738e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,1.7336765682714403e-06,2.509150873234687e-07,1.993382965246863e-06,7.572906261809001e-07
信心,0.00014146242339324827,4.6465093839717175e-05,1.915291387954459e-05,1.2167158507150487e-05,2.7953947587819532e-05,2.2783223952762783e-06,5.795433099650243e-05,9.93623745800936e-05,1.4950372239351474e-05,4.417528652721917e-05
债市,0.0001239570398964249,4.943095089331614e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
资格,0.0001239570398964249,1.8536606584993555e-05,2.3630218422814753e-05,4.309201971282464e-06,0.0004340218178108822,1.0125877312339015e-06,6.290769262013511e-05,5.093576272666414e-05,3.1894127443949806e-05,1.1864219810167435e-05
周报,0.00011496778891156967,3.46016656253213e-06,6.715956814905245e-06,7.604474066969054e-07,3.187730865277666e-06,2.531469328084754e-07,3.715021217724515e-06,2.509150873234687e-07,4.983457413117157e-07,5.048604174539333e-07
年度,0.00013412908706349793,3.830898694232001e-05,1.0447043934297049e-05,1.0139298755958739e-05,5.14941139775623e-05,5.316085588977982e-06,6.241235645777185e-05,6.17251114815733e-05,5.456885867363287e-05,7.421448136572821e-05
基本面,0.00013105381698973168,6.178868861664518e-06,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,1.7336765682714403e-06,5.018301746469374e-07,2.4917287065585786e-07,2.5243020872696667e-07
遭遇,0.00013010758004395744,1.5570749531394587e-05,9.029230828928163e-05,1.4701983196140172e-05,2.03524355244651e-05,1.5188815968508521e-06,1.6841429520351134e-05,0.0001442761752109945,1.046526056754603e-05,6.36124125991956e-05
空间,0.00015944092536295876,0.00035961016774887497,2.4873914129278686e-05,3.371316836356281e-05,4.0214450915810555e-05,4.8857358032035744e-05,5.721132675295753e-05,0.0001146681949068252,6.154569905199689e-05,0.00015196298565363394
中小板,0.00012750542844307828,4.943095089331614e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
新股,0.0001400430679745869,4.943095089331615e-06,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.7243488929979774e-06,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
轮动,6.97849747508499e-05,4.943095089331614e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
类型,0.00014548393041278877,5.783421254517989e-05,5.7210002497340975e-06,4.1317642430531865e-05,5.737915557499799e-05,8.581681022207314e-05,1.907044225098584e-05,1.4803990152084652e-05,0.00016594913185680134,8.40592595060799e-05
经历,0.0001440645749941274,4.844233187544982e-05,7.909904693110623e-05,4.18246073683298e-05,0.00011990772254775221,5.062938656169507e-06,4.061756531378803e-05,0.00016710944815743014,6.378825488789961e-05,0.0001643320658812553
溢价,0.00011473122967512611,3.2130118080655496e-05,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,1.7336765682714403e-06,2.509150873234687e-07,4.983457413117157e-07,2.5243020872696667e-07
环境,0.0001592043661265152,0.00028546374140890076,5.173774138889967e-05,0.0001280086467939791,0.00018856654118450193,0.00011644758909189867,0.00023726602177200567,4.591746098019477e-05,7.001757665429607e-05,5.200062299775514e-05
权益,0.00011780649974889236,1.062765444206297e-05,6.467217673612459e-06,1.013929875595874e-06,9.072772462713358e-06,5.062938656169507e-07,5.399164169759628e-05,3.5128112225285616e-06,4.7342845424613e-06,5.5534645919932675e-06
效应,0.00013270973164483657,4.5476474821850854e-05,3.2336088368062294e-06,9.378851349261834e-06,8.827562396153536e-06,2.025175462467803e-06,1.9565778413349112e-05,5.520131921116311e-06,7.475186119675737e-07,1.3883661479983168e-05
标准,0.00014950543743232926,0.00017745711370700497,4.92503499759718e-05,7.528429326299363e-05,0.0002579609900209311,0.00011113150350292069,0.0002952203527685081,3.713543292387337e-05,2.342224984165064e-05,3.48353688043214e-05
股票市场,0.00010858068952759357,5.190249843798195e-06,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,4.953361623632686e-07,2.509150873234687e-07,2.4917287065585786e-07,1.2621510436348335e-06
债券市场,0.00010787101181826289,1.4829285267994843e-06,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-06,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
过程,0.0001712688871851367,0.00013247494839408727,0.00022311900973962981,0.00015411734109057283,0.0002699762832823623,5.1135680427312026e-05,0.00017832101845077672,9.032943143644872e-05,0.0001343041772835074,0.00017165254193433736
晨星,8.539788435612478e-05,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,5.062938656169507e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
工银,6.57634677313094e-05,4.943095089331614e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
资源,0.00014264521957546607,0.00016584084024707566,1.1193261358175409e-05,4.816166909080401e-06,5.5172264975959604e-05,1.3163640506040718e-05,0.00017113864409650932,8.782028056321404e-06,7.699441703266009e-05,1.3378801062529235e-05
对冲,9.888176083340765e-05,1.9772380357326457e-06,9.949565651711476e-07,5.06964937797937e-07,1.7164704659187433e-06,2.531469328084754e-07,9.906723247265373e-07,2.509150873234687e-07,2.4917287065585786e-07,1.2621510436348335e-06
态度,0.00012868822462529608,4.152199875038556e-05,4.1788175737188196e-05,3.498058070805765e-05,5.541747504251943e-05,4.050350924935606e-06,7.479576051685356e-05,0.0001297231001462333,1.5697890851319046e-05,5.881623863338324e-05
结构性,0.00010290326785294816,7.908952142930583e-06,2.487391412927869e-07,5.06964937797937e-07,9.808402662392819e-07,2.531469328084754e-07,1.2878740221444986e-05,1.0036603492938748e-06,2.4917287065585786e-07,5.048604174539333e-07
额度,0.00011260219654713407,1.4829285267994844e-05,4.477304543270163e-06,7.604474066969054e-07,1.07892429286321e-05,7.594407984254261e-07,4.953361623632686e-06,3.7637263098520305e-06,5.481803154428873e-06,1.6407963567252833e-05
经验,0.00013176349469906236,6.969764075957576e-05,4.7011697704336716e-05,3.2445756019067965e-05,0.00014639040973621283,7.341261051445786e-06,9.931490055383537e-05,0.00010864623281106195,0.0008304931778959743,5.957352925956414e-05
背景,0.0001291613430981832,6.52488551791773e-05,1.915291387954459e-05,1.1406711100453582e-05,7.675075083322381e-05,2.9871338071400094e-05,5.671599059059426e-05,1.731314102531934e-05,0.00021229528579879092,8.002037616644844e-05
内需,0.00010858068952759357,1.6312213794794326e-05,3.482347978099016e-06,2.534824688989685e-07,2.9425207987178456e-06,2.531469328084754e-07,3.24445186347941e-05,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
历史,0.00016251619543672502,0.00011888143689842533,3.333104493323344e-05,1.9011185167422636e-05,0.00016870452579315648,6.0755263874034086e-06,0.00017782568228841346,0.00026697365291217067,0.0001058984700287396,0.00015272027627981485
医药,0.00012230112524131998,1.4829285267994843e-06,4.477304543270163e-06,3.5487545645855587e-06,7.846722129914255e-06,5.062938656169507e-07,2.3033131549891993e-05,2.509150873234687e-07,2.4917287065585786e-07,5.048604174539333e-07
差距,0.00010716133410893221,2.2985392165392006e-05,8.208391662661967e-06,3.5487545645855587e-06,2.4275796589422226e-05,6.328673320211884e-06,4.0369897232606394e-05,0.0001610874860616669,1.171112492082532e-05,1.3126370853802268e-05
收益分配,7.711831108060023e-05,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,6.272877183086717e-06,2.4917287065585786e-07,2.5243020872696667e-07
回报率,8.965595061210885e-05,1.680652330372749e-05,9.949565651711476e-07,2.534824688989685e-07,1.4712603993589228e-06,2.531469328084754e-07,9.906723247265373e-07,5.018301746469374e-07,7.475186119675737e-07,1.0097208349078667e-06
股权,0.00012821510615240896,2.4962630201124652e-05,1.4924348477567212e-06,2.534824688989685e-07,1.9616805324785638e-06,2.531469328084754e-07,1.263107214026335e-05,6.523792270410186e-06,2.4917287065585786e-07,2.0194416698157333e-06
资本,0.0001487957597229986,8.057244995610532e-05,7.213435097490819e-06,6.337061722474212e-06,5.39462146431605e-06,4.303497857744081e-06,3.442586328424717e-05,1.4553075064761184e-05,6.229321766396447e-06,4.5437437570854e-06
现象,0.00013460220553638505,0.0001077594729474292,6.516965501871016e-05,0.00011356014606673788,0.00015350150166644762,2.9871338071400094e-05,6.389836494486166e-05,2.2833272946435652e-05,1.644540946328662e-05,4.1903414648676473e-05
季度末,8.918283213922173e-05,1.4829285267994843e-06,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,1.9813446494530746e-06,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
债基,5.961292758377686e-05,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
折价,8.563444359256834e-05,2.4715475446658073e-06,1.2436957064639343e-06,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,9.906723247265373e-07,2.509150873234687e-07,2.4917287065585786e-07,7.572906261809001e-07
损失,0.00011236563731069051,2.076099937519278e-05,6.044361133414721e-05,1.5969395540635014e-05,1.3241343594230305e-05,5.316085588977982e-06,5.300096937286974e-05,8.305289390406813e-05,2.8904052996079513e-05,2.2466288576700037e-05
